MIN=0	0	0	0	
MAX=80	300	300	25	
SCALE=10	100	100	10	
DEC=2	0	0	2	
DEF="Zeit" t / s	"Ereignisse" N_A1	"Ereignisse" N_B1	"Frequenz" f / Hz	
0	0	0	NAN	
0,02	0	0	NAN	
0,04	0	0	NAN	
0,06	0	0	NAN	
0,08	0	0	NAN	
0,1	0	0	NAN	
0,12	0	0	NAN	
0,14	0	0	NAN	
0,16	0	0	NAN	
0,18	0	0	NAN	
0,2	0	0	NAN	
0,22	0	0	NAN	
0,24	0	0	NAN	
0,26	0	0	NAN	
0,28	0	0	NAN	
0,3	0	0	NAN	
0,32	0	0	NAN	
0,34	0	0	NAN	
0,36	0	0	NAN	
0,38	0	0	NAN	
0,4	0	0	NAN	
0,42	0	0	NAN	
0,44	0	0	NAN	
0,46	0	0	NAN	
0,48	0	0	NAN	
0,5	0	0	NAN	
0,52	0	0	NAN	
0,54	0	0	NAN	
0,56	0	0	NAN	
0,58	0	0	NAN	
0,6	0	0	NAN	
0,62	0	0	NAN	
0,64	0	0	NAN	
0,66	0	0	NAN	
0,68	0	0	NAN	
0,7	0	0	NAN	
0,721	0	0	NAN	
0,74	0	0	NAN	
0,76	0	0	NAN	
0,78	0	0	NAN	
0,8	0	0	NAN	
0,82	0	0	NAN	
0,84	0	0	NAN	
0,86	0	0	NAN	
0,88	0	0	NAN	
0,9	0	0	NAN	
0,92	0	0	NAN	
0,94	0	0	NAN	
0,96	0	0	NAN	
0,98	0	0	NAN	
1	0	0	NAN	
1,02	0	0	NAN	
1,051	0	0	NAN	
1,103	0	0	NAN	
1,123	0	0	NAN	
1,137	0	0	NAN	
1,152	0	0	NAN	
1,167	0	0	NAN	
1,184	0	0	NAN	
1,2	0	0	NAN	
1,214	0	0	NAN	
1,23	0	0	NAN	
1,246	0	0	NAN	
1,261	0	0	NAN	
1,28	0	0	NAN	
1,3	0	0	NAN	
1,32	0	0	NAN	
1,34	0	0	NAN	
1,36	0	0	NAN	
1,38	0	0	NAN	
1,4	0	0	NAN	
1,42	0	0	NAN	
1,44	0	0	NAN	
1,46	0	0	NAN	
1,48	0	0	NAN	
1,5	0	0	NAN	
1,52	0	0	NAN	
1,54	0	0	NAN	
1,56	0	0	NAN	
1,58	0	0	NAN	
1,6	0	0	NAN	
1,62	0	0	NAN	
1,64	0	0	NAN	
1,66	0	0	NAN	
1,68	0	0	NAN	
1,7	0	0	NAN	
1,72	0	0	NAN	
1,74	0	0	NAN	
1,76	0	0	NAN	
1,78	0	0	NAN	
1,8	0	0	NAN	
1,82	0	0	NAN	
